sample_id,prediction,gold_reference,variant_references,BLEU_gold,ROUGE-L_gold,BERTScore_F1_gold,BLEU_variants,ROUGE-L_variants,BERTScore_F1_variants
11_92,C: That makes sense. Do you feel anxious or frustrated when trying to get around?,C: I see. Is it difficult for you to transfer to the toilet?," • ""C: How difficult is it for you to move from your bed to a wheelchair?""
 • ""C: Are you finding it hard to transfer yourself from one surface to another?""
 • ""C: Do you struggle with getting out of your chair and onto the toilet on your own?""
 • ""C: Is it challenging for you to lift yourself up from a low-lying position, like sitting on a toilet?""
 • ""C: Are you experiencing weakness when trying to move between surfaces, such as from bed to wheelchair?""
 • ""C: Do you need assistance to get up from a seated or lying down position and onto your feet?""
 • ""C: How do you feel about moving yourself from one place to another, like getting on the toilet?""
 • ""C: Are you having trouble transferring yourself from your bed to a higher surface, such as a toilet?""
 • ""C: Do you struggle with standing up after sitting or lying down, especially if it requires some effort?""",0.05653041175801492,0.21428571428571427,0.9161674380302429,0.14559461686894662,0.3636363636363636,0.9008380174636841
11_93,"C: Okay, let's talk about your daily activities. Do you find that certain tasks are harder than others?","C: That's good to know. You mentioned you live with your partner, has he/ she been helpful?"," • ""Your partner is living with you, right? How has he/she been helping?""
 • ""How has your partner been assisting you at home?""
 • ""It sounds like you have some support from your partner. Can I ask how that's going?""
 • ""Living with a partner can be helpful in situations like this. Has it been useful for you?""
 • ""Your partner is available to help, that's good. How has their assistance been so far?""
 • ""I understand you're living with someone who can provide support. Can I ask about their level of involvement?""
 • ""It's great that your partner is there to help. What kind of assistance have they been providing?""
 • ""Has having a partner around made it easier for you to get the care and support you need?""
 • ""Your partner seems like a valuable resource in terms of helping with daily tasks. Can I ask more about how that's working out?""",0.04724932626401583,0.16216216216216214,0.8820359706878662,0.029916393762856205,0.14285714285714285,0.8835247159004211
11_94,C: It sounds like you have a good support system. What do you think will help us get to the bottom of why your legs and arms are feeling so weak?,C: How are you coping with your current situation?," • ""C: How have you been managing with your current limitations?""
 • ""C: Are you finding ways to adapt to your current situation?""
 • ""C: How do you think you're coping with this recent decline in mobility?""
 • ""C: What strategies are you using to deal with your current physical challenges?""
 • ""C: Can you tell me more about how you've been handling your daily activities?""
 • ""C: Have you found ways to maintain some level of independence despite your current struggles?""
 • ""C: How do you feel about needing assistance from others all the time?""
 • ""C: What are your thoughts on how to balance your need for support with your desire for autonomy?""
 • ""C: How have you been adapting to relying on others for daily tasks?""",0.02865096034594708,0.15000000000000002,0.9079549312591553,0.06590656716747778,0.26086956521739135,0.9012157320976257
12_95,C: What was that?,C: Can I ask you what went wrong?," • ""C: Can you tell me what went amiss today?""
 • ""P: What was the one thing that didn't go as planned?""
 • ""C: Is there anything in particular that troubled you today?""
 • ""P: Would you like to share with me what happened?""
 • ""C: I'd love to know more about what went wrong.""
 • ""P: Can you describe what was the issue?""
 • ""C: What's been bothering you since this morning?""
 • ""P: Care to tell me about the problem that occurred?""
 • ""C: Was there something specific that didn't quite go as expected?""",0.0922364410103253,0.3333333333333333,0.9166799783706665,0.14628187563941417,0.375,0.9136887192726135
12_96,"C: That sounds really challenging. Can you tell me more about what happens during those transfers? For instance, do you find yourself needing to use any equipment like a walker or cane for support?",C: Thank you for sharing your difficulty with that process. We can do it now together and I can show you what the best position is to not tense up your abdominal muscles and then you can try it on your own under my supervision. How does that sound?," • ""Would you like to practice this movement with me, and I can show you a way to do it without straining your abdominal muscles?""
 • ""Let's work through this together, and I'll demonstrate how to sit down on the toilet comfortably, without putting pressure on that sensitive area.""
 • ""I'd be happy to help you find a more comfortable position for using the toilet. Would you like me to show you how it's done?""
 • ""Can we practice sitting down on the toilet together, and I'll teach you some techniques to avoid tensing up your abdominal muscles?""
 • ""How about we try this movement with me guiding you, so you can see what it looks like when done correctly?""
 • ""I'd like to work with you to find a way to sit down on the toilet that doesn't exacerbate your discomfort. Would you be open to trying some new techniques with me?""
 • ""Let's take this one step at a time, and I'll show you how to approach sitting down on the toilet without straining yourself.""
 • ""We can practice together, and I'll demonstrate some strategies for avoiding abdominal strain when using the toilet. How does that sound?""
 • ""I'm here to support you in finding ways to manage this discomfort. Would you like me to show you how to sit down on the toilet with more ease and comfort?""",0.01970102458135284,0.14457831325301204,0.8586432933807373,0.03267439255409401,0.1639344262295082,0.8611547946929932
12_97,"C: No problem at all. Now, let's get started with transferring from standing to sitting on the toilet.",C: Now you are standing. How would you proceed further to sit down on the toilet?," • ""C: Now you're standing up, what do you think you'd need to do to sit down on the toilet?""
 • ""C: You're standing; how would you go about sitting down on the toilet right now?""
 • ""C: Okay, now that we've established the issue is with sitting down, can you show me your approach from a standing position?""
 • ""C: From where you are standing, what's the next step to get seated on the toilet?""
 • ""C: You're currently standing; describe how you'd typically transition to sitting on the toilet.""
 • ""C: Let's start again at the standing position; can you walk me through your process of getting seated?""
 • ""C: We've identified a problem with sitting down; now, from a standing position, what would you do next?""
 • ""C: You're standing up; how do you usually go about sitting down on the toilet when you need to use it?""
 • ""C: From your current standing position, can you explain the sequence of actions you'd take to sit down?""",0.09364337313929381,0.45714285714285713,0.9035652279853821,0.28461430654409287,0.4,0.8978334665298462
12_98,C: So it seems that you're not able to move from standing on the toilet without experiencing some discomfort. Can I ask how often this happens? Is it a daily occurrence or just when you really need to go?,C: I see your problem. You don't use your arms at all which means your upper body can only rely on your abdominal muscles. Let me demonstrate how you can protect these.," • ""C: I notice you're not using your arms, which means all the weight is on your abdominal muscles. Let me show you how to distribute it differently.""
 • ""C: It seems like you're relying solely on your abdominal muscles to help you sit down. Can I demonstrate a better way?""
 • ""C: Your current technique puts too much strain on your abdominal muscles. Let's try using your arms instead, shall we?""
 • ""C: You mentioned the pain is in your stomach when you try to lean forward. Is it possible for me to show you a way to avoid tensing up those muscles?""
 • ""C: Your upper body seems to be doing all the work without any support from your arms. Can I help you find a more balanced position?""
 • ""C: It's clear that using only your abdominal muscles is causing discomfort. Let me demonstrate an alternative way to sit down.""
 • ""C: When you try to sit, it appears like your whole body weight is on your abdominal muscles. Is there another approach we can explore?""
 • ""C: Your current method of sitting seems to put a lot of pressure on your stomach area. Can I show you how to use your arms to relieve some of that pressure?""
 • ""C: It looks like your upper body is doing all the work, but without proper support from your arms. Let me help you find a more comfortable position.""",0.02331372206682652,0.13698630136986303,0.8679220080375671,0.07297589382180902,0.2857142857142857,0.8883137106895447
12_99,C: Now you are standing. How would you proceed further to sit down on the toilet?,C: So if you are standing in front of the toilet you have two handles next to it. So you get into a bit of a squat position but really not a lot. Then you put both of your hands on the handles and put your weight on the arms and not on stomach. After that you can slowly guide yourself down into a sitting position. Wanna try?," • ""When you're standing in front of the toilet, would you like to use the handles next to it to help you sit down?""
 • ""So if we put your hands on these handles, can you feel how they support your weight and not strain your abdominal muscles?""
 • ""Now that I've shown you what to do with the handles, are you ready to try sitting down using them for support?""
 • ""Can you see how holding onto these handles allows you to distribute your weight and avoid putting pressure on your stomach?""
 • ""Okay, so let's practice sitting down using the handles. Put both hands on them and feel how they help take some of the strain off your abdominal muscles.""
 • ""If I place my hand on one of the handles, can you see how it provides a point of support for you to lean on when sitting down?""
 • ""Now that we've discussed using the handles, do you want to give it a try and see how it feels to sit down with your weight supported by them?""
 • ""Are you comfortable putting your hands on these handles to help guide yourself into a sitting position?""
 • ""Let's use the handles as an aid to help you sit down without straining your abdominal muscles. Are you ready to try that?""",0.007562299104963183,0.19047619047619047,0.8745872974395752,0.12496349151209434,0.358974358974359,0.8947706818580627
12_100,C: Let me know when you're ready.,C: Do you have any help at home?," • ""C: Do you receive any assistance with daily activities at home?""
 • ""C: Is there anyone available to help you with your daily needs at home?""
 • ""C: Are there any people who can assist you when you need it, such as when using the toilet?""
 • ""C: Do you have family members or caregivers who can provide support at home?""
 • ""C: Are you able to count on anyone for help with everyday tasks at home?""
 • ""C: Does someone help you manage your daily routines and activities at home?""
 • ""C: Is there any assistance available to you when you need it, especially when using the toilet?""
 • ""C: Can you rely on others to provide support and help you out at home?""
 • ""C: Are there any people who can assist you with tasks that are currently challenging for you, such as using the toilet?""",0.085326633859138,0.25,0.888087809085846,0.05417921591708777,0.24,0.8757622838020325
12_101,C: That must be very difficult for you. You feel a sense of isolation and sadness about losing your wife?,"C: Oh no, I am so sorry to hear that. But that means as soon as your out of the hospital you will have help? Or you will still live alone for a bit?"," • ""Will you be moving into a place with assistance soon after your hospital stay?""
 • ""So, it seems like you'll have help at home once you're discharged from the hospital, correct?""
 • ""After your time in the hospital, will there still be someone to assist you with daily tasks?""
 • ""Once you leave the hospital, do you expect to have assistance available to support you at home?""
 • ""As soon as you're back on your own, will there be help available to you again?""
 • ""After your hospital stay, will you still need to live alone without any assistance?""
 • ""Will it take some time after the hospital for you to get set up with a new place and possibly have some help at home?""
 • ""As of now, do you know when you'll be able to move into a residence that offers support services?""
 • ""After being in the hospital, will there still be some time before you can have assistance with daily tasks at home?""",0.023923255488562473,0.18518518518518517,0.884286642074585,0.046574698071706964,0.17777777777777778,0.874622106552124
12_102,C: Of course he will. That's great! We can talk to him as well if you want.,C: Please let me know until our next meeting how your situation at home will look like so I can prepare your abilities.," • ""C: Can you inform me about your living arrangements when we meet again, so I can tailor our next session accordingly?""
 • ""C: How do you envision your home situation to be at our next meeting, and what implications might that have for our treatment plan?""
 • ""C: Please let me know how your personal situation will be upon your discharge from the hospital, as it may impact our next steps.""
 • ""C: What are your plans for assistance at home once you're discharged, and how might that affect your rehabilitation?""
 • ""C: I'd like to know what changes we can expect in your living arrangements when we meet again, so we can adjust our approach accordingly.""
 • ""C: How will your situation at home be different from now when we next meet, and what impact might that have on our treatment plan?""
 • ""C: Please update me on any changes to your personal circumstances, such as help at home, between our meetings.""
 • ""C: I'd like to know more about how you plan to manage daily tasks and any mobility challenges when we meet again.""
 • ""C: Can you give me a sense of what your living situation will be like after you leave the hospital, so I can prepare for our next session?""",0.0377509944769953,0.14634146341463414,0.8705813884735107,0.04452860421595077,0.17391304347826086,0.867007315158844
13_103,"C: I'm so sorry to hear that, Theo. Can you tell me a bit more about what's been bothering you? Is it something specific or just feeling generally unwell?",C: Sorry to hear that. Could you tell me what is bothering you?," • ""What's been going on that's causing you distress today?""
 • ""Can you explain what's been bothering you lately?""
 • ""How have things deteriorated for you since our last visit?""
 • ""Is there something specific that's causing you concern right now?""
 • ""What are the most pressing issues you're dealing with at the moment?""
 • ""Can you walk me through what's been happening and how it's affecting you?""
 • ""How have your symptoms or problems changed over time, if so?""
 • ""Are there any new developments that are making things more difficult for you?""
 • ""What seems to be the root of your frustration today?""",0.10314935199938388,0.5,0.9372470378875732,0.11635402454082566,0.35000000000000003,0.8962000608444214
13_104,C: That sounds really frustrating. Can you tell me more about what is making it difficult for you to do those tasks?,C: Why is that so difficult?," • ""C: What makes it so hard for you to pick up a pen?""
 • ""C: How come grabbing a pen is such an issue for you?""
 • ""C: Can you explain why it's been so challenging to grab something as simple as a pen?""
 • ""C: Why does everyday activity feel like such a struggle?""
 • ""C: What's making it difficult for you to even hold onto things, like a pen?""
 • ""C: How are you finding it so tough to accomplish something that should be so easy?""
 • ""C: Can you tell me more about what's going on and why everyday tasks feel overwhelming?""
 • ""C: Why does everything seem so out of reach right now, even simple things like a pen?""
 • ""C: What's the root cause of your difficulty with daily activities?""",0.0378786561257948,0.21428571428571427,0.905288577079773,0.40842567407749947,0.46153846153846156,0.9198021292686462
13_105,C: That sounds very frustrating. Can you describe more about what happens when you try to use your hand?,C: Is it your right or left hand? I assume it is your dominant side?," • ""Which hand is affected, your right or left?""
 • ""Is it the hand you write with that's giving you trouble?""
 • ""Can you tell me which side of your body the numbness is on?""
 • ""Is the problem on your dominant hand?""
 • ""Does the numbness involve your right or left hand?""
 • ""On which side of your body do you have difficulty controlling your fingers?""
 • ""Are we talking about your writing hand or your non-dominant hand here?""
 • ""Can you specify whether it's your right or left hand that feels numb?""
 • ""Is the problem occurring in the hand you use most frequently for everyday activities?""",0.05165604006110217,0.17647058823529413,0.8835745453834534,0.058096652044091916,0.24242424242424243,0.8864091038703918
13_106,"C: That sounds really challenging. Have you noticed any patterns in your hand function? For example, does it get better or worse at certain times of the day?","C: I understand. Are you able to carry bigger objects, like your phone?"," • ""Can you manage to hold larger objects, like your phone?""
 • ""Are you able to pick up bigger items, such as a tablet or laptop?""
 • ""Do you find it difficult to grasp and carry heavy objects, like your phone?""
 • ""Can you lift and carry heavier things, like a book or magazine?""
 • ""Is there a particular size of object that's manageable for you right now?""
 • ""Are you able to pick up objects with some weight behind them, like a water bottle?""
 • ""Can you handle larger objects than the tiny ones you mentioned earlier?""
 • ""Do you find it challenging to grasp and carry items that are too small or too large?""
 • ""Are there specific sizes of objects that you're able to pick up and carry without difficulty?""",0.03072311854373273,0.14634146341463414,0.8877127170562744,0.01945265646416646,0.13333333333333333,0.8751469254493713
13_107,"C: That sounds very challenging. Have you noticed any other difficulties with your hand function, such as difficulty gripping or releasing objects?","C: I understand why you would think that. But actually the more you will use the hand, the more the brain can build up the connection to the muscles again."," • ""But, actually, the more you use your hand, the stronger the connection between your brain and muscles will become.""
 • ""You see, using your left hand more will help your brain reconnect with the muscles, which is what we need to happen here.""
 • ""What I want you to know is that the more you practice using your dominant hand, the better it should start functioning again.""
 • ""The key point is, when you use your left hand regularly, the brain starts to build new pathways to the affected muscles.""
 • ""It's actually a good thing if you use your hand more now - it will help your brain compensate for the lost connection.""
 • ""As you continue to use your dominant hand, I expect to see an improvement in its function and control.""
 • ""But don't worry about overusing your left hand, because that's exactly what we need to happen for it to start working properly again.""
 • ""The more you practice using your hand, the more efficient the communication between your brain and muscles will become.""
 • ""I'd like you to keep using your dominant hand as much as possible - it's a crucial part of the recovery process.""",0.02795265960492048,0.15384615384615383,0.8716571927070618,0.04085892079136997,0.22222222222222224,0.8769574165344238
13_108,"C: It's okay, let's get you some exercises to strengthen your left hand.",C: Is that situation affecting your mental state?," • ""How is this situation impacting your emotional well-being?""
 • ""Are you experiencing any distress or anxiety due to these symptoms?""
 • ""Is there a noticeable effect on your mental health at all?""
 • ""Do you feel frustrated, worried, or concerned about what's happening with your hand?""
 • ""Is this situation causing you significant emotional stress or discomfort?""
 • ""Have the symptoms been affecting your mood or overall sense of well-being?""
 • ""Are there any emotional consequences for you as a result of these physical limitations?""
 • ""How is this condition influencing your mental state, if at all?""
 • ""Is there anything about this situation that's causing you significant emotional distress?""",0.05412989186545265,0.1739130434782609,0.8856790661811829,0.03657015913414383,0.20689655172413796,0.8737666010856628
13_109,C: Can you tell me more about what's going on in your mind right now?,C: Thank you for sharing that with me. Do you live alone or together with your family?," • ""C: Thank you for being honest with me. Do you live by yourself or with others?""
 • ""C: I appreciate your candor. Are you currently living alone or with family members?""
 • ""C: That must be very challenging for you. Who do you live with at the moment?""
 • ""C: It's been helpful to understand your situation better. Do you have anyone living with you who can assist you?""
 • ""C: Thank you for sharing that with me. What is your current household arrangement like?""
 • ""C: I'm glad we're having this conversation. Are you the sole inhabitant of your home or do you live with others?""
 • ""C: That's really important to consider. Do you have anyone who can provide support and assistance at home?""
 • ""C: It's great that you've been able to be so open with me. Who are you living with currently?""
 • ""C: I'm here to help in any way I can. How do you manage your daily needs, do you live alone or with others?""",0.050457771239480434,0.24242424242424243,0.8982259035110474,0.055617504049730516,0.3225806451612903,0.9070958495140076
13_110,C: That's wonderful. Have you talked to him about how this is affecting your daily life?,C: How does that make you feel?," • ""How does this situation affect you emotionally?""
 • ""Can you tell me how this is making you feel?""
 • ""What emotions come up for you when thinking about your current situation?""
 • ""I can imagine it would be frustrating... How are you coping with all this?""
 • ""How do you feel about the impact of this on your daily life?""
 • ""This sounds really tough... What's going through your mind right now?""
 • ""How are you feeling about not being able to use your left hand as easily as before?""
 • ""That must be really upsetting for you. Can you describe how it makes you feel?""
 • ""It sounds like this is taking a toll on your mental state. How are you handling all of this?""",0.04814971807094068,0.25,0.9094568490982056,0.20522120509305022,0.4000000000000001,0.9120148420333862
13_111,C: That sounds like a real challenge. Do you find yourself getting anxious or worried about your situation?,C: Understandable.," • C: I can see why that would be frustrating.
 • C: That must be really tough for you to deal with.
 • C: You've been through a lot, haven't you?
 • C: It makes sense that you're feeling this way.
 • C: I'm glad we're having this conversation – it helps me understand what you're going through.
 • C: That's really insightful of you to recognize the impact on your husband and child.
 • C: It's clear that this situation is taking a toll on you emotionally.
 • C: You've been very honest with me about how you're feeling – thank you for trusting me.
 • C: I can imagine it would be challenging to navigate this new reality.",0.04019656738893367,0.09999999999999999,0.8704997301101685,0.09134423666564473,0.25,0.9129638075828552
14_112,"C: I see. So, what brings you here today? Is there something on your mind or a specific issue that's been bothering you?",C: Alright. Have you been experiencing any difficulties recently?," • ""How have your daily experiences been lately?""
 • ""Have you noticed any challenges or problems recently?""
 • ""What has your typical day been like for you lately?""
 • ""Are there any difficulties that you've encountered in recent times?""
 • ""Have you felt any discomfort or distress recently?""
 • ""Can you tell me about any issues you're facing currently?""
 • ""How have things been going for you, good or bad?""
 • ""Have you faced any obstacles or setbacks lately?""
 • ""Are there any problems or concerns that are weighing on your mind?""",0.035148478313698044,0.18181818181818182,0.9045197367668152,0.06541868941754435,0.23529411764705882,0.9001540541648865
14_113,"C: That makes sense. So, have you noticed any changes in your daily activities since the surgery? For example, are there certain tasks that are now more challenging for you?",C: I completly understand and I think it will get a lot better with all the rehabilitation exercises I will show you.," • ""I completely understand, and I believe that with the rehabilitation exercises I'll demonstrate, you'll see significant improvement.""
 • ""You're on the right track, Maria; with these exercises, we can expect a notable recovery.""
 • ""Considering your progress so far, I'm confident that you'll find relief with the help of these physical therapy techniques.""
 • ""As you've been saying, it's getting better gradually – let me show you some exercises to accelerate your healing process.""
 • ""I think we're making good headway; these rehabilitation exercises will be a great next step for you.""
 • ""Your situation is looking up; I'm eager to introduce you to the exercises that will help you make even more progress.""
 • ""As we discussed, the key to your recovery lies in these exercises – let me walk you through them and demonstrate how to perform each one correctly.""
 • ""With a bit of practice and patience, I'm sure you'll find these rehabilitation exercises make all the difference in your healing journey.""
 • ""I believe that with consistent effort and dedication to these exercises, we can expect substantial improvement in your condition.""",0.02578571354943003,0.11538461538461538,0.8670884966850281,0.0373458478003406,0.15384615384615383,0.8625577688217163
14_114,C: What do you think is the biggest challenge for you right now in terms of your mobility?,C: Are you able to use your injured side for eating?," • ""C: Are you able to use your left elbow for eating?""
 • ""C: Can you move your injured arm when eating food?""
 • ""C: Have you been able to eat with your affected side?""
 • ""C: Is it painful for you to use your right hand, which was hurt in the surgery, when eating?""
 • ""C: Do you have any trouble using your elbow when engaging in everyday activities like eating?""
 • ""C: Can you perform simple actions like holding a fork or spoon with your injured side?""
 • ""C: Are there any difficulties for you with hand functions while eating due to the surgery?""
 • ""C: Is it hard for you to use your affected elbow to manipulate utensils or food?""
 • ""C: Have you noticed any problems when trying to perform movements like bringing a plate of food towards you using your injured side?""",0.05039518688486958,0.20689655172413793,0.8969529867172241,0.0697359814867876,0.3243243243243243,0.8995118141174316
14_115,"C: That makes sense. Have you noticed any improvements in your daily activities, such as cooking or dressing yourself?",C: Is the stiffness affecting your daily life?," • ""Is the stiffness you're experiencing impacting your daily activities?""
 • ""How is the stiffness limiting your ability to perform everyday tasks?""
 • ""Are you finding that the stiffness is affecting your normal routine?""
 • ""To what extent is the stiffness interfering with your daily life?""
 • ""Is the stiffness causing any difficulties in your daily functioning?""
 • ""How is the stiffness impacting your overall quality of life?""
 • ""Are there any specific activities or tasks that are being hindered by the stiffness?""
 • ""Can you describe how the stiffness is affecting your ability to manage your daily responsibilities?""
 • ""Is the stiffness having a significant impact on your daily functioning and independence?""",0.049246747344443606,0.22222222222222218,0.9141746759414673,0.10308675254291907,0.27586206896551724,0.8913949728012085
14_116,C: That's great that you're able to do some things on your own. Have you found any strategies or tools that help with tasks like getting dressed?,C: Is there any pain during eating in your elbow?," • ""C: Do you experience any discomfort or pain in your elbow while eating?""
 • ""C: Are you feeling any sharp pains or aches during mealtime related to your elbow injury?""
 • ""C: Is there any tenderness or soreness in your elbow when using it for eating?""
 • ""C: Have you noticed any increased pain in your elbow during activities like holding a fork or spoon?""
 • ""C: Are you experiencing any sharp pains or stinging sensations in your elbow while attempting to use your injured side for eating?""
 • ""C: Does eating exacerbate the pain or discomfort in your elbow?""
 • ""C: Is there any increased sensitivity or tenderness in your elbow during meals or when using your injured arm for eating?""
 • ""C: Have you noticed any worsening of pain or stiffness in your elbow while trying to eat with your injured side?""
 • ""C: Are you feeling any numbness, tingling, or burning sensations in your elbow during mealtime related to the injury?""",0.031221929756173616,0.10256410256410257,0.885317862033844,0.04521920382276018,0.24000000000000002,0.8849064707756042
14_117,C: That makes sense. Have you noticed any changes in your ability to perform daily tasks or engage in activities that were once easy for you?,"C: That makes sense, so you are painfree?"," • ""So, you're saying there is no pain?""
 • ""You seem to be experiencing no discomfort?""
 • ""Are you feeling completely pain-free?""
 • ""Is it accurate to say that you have no pain?""
 • ""Have you noticed any pain during meals?""
 • ""It sounds like the pain has subsided; is that correct?""
 • ""Are there still no issues with pain?""
 • ""Can I safely assume that you are not experiencing any pain?""
 • ""You mentioned earlier that things were improving; does that mean you're feeling pain-free now?""",0.13102495978815187,0.29411764705882354,0.8998662829399109,0.09579371674972281,0.24242424242424246,0.8853099942207336
14_118,C: It's great that you're managing it so well. Do you have any emotional support or ways to cope with these challenges?,C: How does being dependant on other people make you feel?," • ""How do you feel about needing help with daily tasks?""
 • ""Does relying on others for assistance affect your emotional state?""
 • ""What are your feelings about being unable to perform everyday activities independently?""
 • ""How does your current level of dependency impact your mood and overall well-being?""
 • ""Do you feel frustrated or helpless due to needing help with certain tasks?""
 • ""How does being dependent on others for eating, dressing, and washing affect your daily life?""
 • ""Can you describe the emotions that come up when you're unable to do things on your own?""
 • ""Is it stressful or upsetting to require assistance from others for everyday activities?""
 • ""How does your current situation with needing help impact your sense of autonomy and independence?""",0.035823421191287175,0.1142857142857143,0.8851991891860962,0.04504556737153658,0.2702702702702703,0.8785931468009949
14_119,C: That must be tough. Have you talked to your mum about it?,"C: You feelings are absolutely valid. And being dependant never feels the best, but you will see the progres and that you will need less help any day."," • ""C: I completely understand your situation, and it's understandable that you're not comfortable relying on others right now.""
 • ""C: How do you feel about needing help with everyday tasks at this point in your recovery?""
 • ""C: It can be tough to accept help from others when we're used to being independent. Can you talk a bit more about how that's affecting you?""
 • ""C: I'm glad you know you can count on your mom and friends for support, but it sounds like it's still not what you'd prefer.""
 • ""C: Do you feel like your independence is something that's being taken away from you right now?""
 • ""C: Being reliant on others can be really frustrating. Is there anything in particular that's bothering you about this situation?""
 • ""C: How do you think you'll feel when you're able to take care of yourself again without needing help with everyday tasks?""
 • ""C: I want to acknowledge that it's okay to need help sometimes, but it sounds like you're still feeling a bit uncomfortable about this.""
 • ""C: What are some things that are making it hard for you to adjust to needing help with basic things right now?""",0.021398205882297648,0.14634146341463414,0.8581821322441101,0.06516966528466167,0.28571428571428575,0.8964288830757141
14_120,"C: It's okay, we're going to work on it together and get you back on your feet.","C: As long as you stick to your exercises and you do something for improvement and not be lazy, I can guarantee you, you will see progres, fast."," • ""C: If you commit to your rehabilitation exercises, I'm confident that you'll start seeing improvements quickly.""
 • ""C: As long as you dedicate yourself to regular exercise and make progress, you can expect to see significant changes soon.""
 • ""C: With consistent effort and adherence to the treatment plan, I firmly believe you'll notice substantial improvement in a short amount of time.""
 • ""C: By sticking to your exercises and making a conscious effort to improve, I guarantee that you'll start seeing positive results sooner rather than later.""
 • ""C: If you remain committed to the rehabilitation process, I'm confident that we'll see significant progress and improvements in your condition.""
 • ""C: The key is to stay on track with your exercises and not lose motivation – if you do, I'm certain you'll start noticing improvement soon.""
 • ""C: As long as you remain diligent with your treatment plan, I can assure you that we'll see tangible progress and improvements in your condition.""
 • ""C: By consistently working towards improving your mobility and strength, I'm confident that we'll see positive results and significant progress soon.""
 • ""C: With perseverance and dedication to the rehabilitation process, I firmly believe that you'll start seeing improvement and progress quickly.""",0.028270424579248745,0.1702127659574468,0.8778393864631653,0.05305143683457204,0.21739130434782608,0.883158802986145
15_122,C: I see. Can you tell me more about that? What happens when he pulls towards another dog?,"C: Makes sense, but then the dogs also develop massive strength."," • ""It makes sense that they have a lot of strength, but...""
 • ""So I suppose dogs can get quite powerful when they want to.""
 • ""Dogs do seem to develop impressive strength, don't they?""
 • ""They must be able to generate an awful lot of force when pulling on the leash.""
 • ""It's no wonder your dog was able to pull against you so strongly.""
 • ""I can imagine that dogs have a surprising amount of physical power.""
 • ""Their ability to exert force is quite remarkable, actually.""
 • ""Dogs can be really quite strong, especially when they're excited or territorial.""
 • ""It's clear that your dog has a lot of raw strength behind those little legs.""",0.038229746997386335,0.13793103448275862,0.8840654492378235,0.028094617486126277,0.26666666666666666,0.8654144406318665
15_123,C: So it seems like your surgery has impacted both hands?,C: How is the rest going? Are you able to use your injured arm in most scenarios?," • ""How is your recovery progressing? Are you able to use your injured arm in most situations?""
 • ""Have you found it easier to manage daily activities with your uninjured hand?""
 • ""Are there any scenarios where using your injured arm would be difficult or impractical?""
 • ""Can you tell me about the specific challenges you're facing with using your injured arm?""
 • ""How do you think you'll adapt to using your injured arm in various situations?""
 • ""Have you encountered any problems while trying to use your injured hand for everyday tasks?""
 • ""Are there any specific activities or scenarios where you need assistance due to your injury?""
 • ""In general, how has your ability to use your injured arm been since the surgery?""
 • ""Can you describe any difficulties you're experiencing when attempting to perform tasks with your injured arm?""",0.042880743346575996,0.14285714285714285,0.903648853302002,0.03667299533298071,0.24999999999999994,0.894230842590332
15_124,C: I see. And do you find yourself needing to ask for help with those specific tasks?,C: What exactly is making it hard for you?," • ""C: What specifically is causing your difficulties?""
 • ""C: Can you describe what's preventing you from holding your dog back?""
 • ""C: Is there something particular that's making it challenging for you to interact with your pet?""
 • ""C: What's the main issue you're facing in terms of mobility or dexterity after surgery?""
 • ""C: Are there any specific tasks or actions that are proving too difficult due to your injured arm?""
 • ""C: What's the root cause of your struggles in controlling your dog's movements?""
 • ""C: Is it a matter of strength, coordination, or something else that's causing you trouble?""
 • ""C: Can you pinpoint what's making it hard for you to tie your shoes and close your bras?""
 • ""C: What specific tasks are you finding too precise or requiring too much dexterity after surgery?""",0.04814971807094068,0.15384615384615383,0.9005899429321289,0.06632379583706113,0.23529411764705882,0.8943016529083252
15_125,C: That makes sense. Have you thought about trying any specific strategies or tools that might help with those tasks?,C: So we will work on the tiny movements with your fingers.," • ""C: What specific movements with your fingers need improvement?""
 • ""C: Can you pinpoint what is challenging for you in terms of finger dexterity?""
 • ""C: It seems like fine motor skills are still a bit off, can we focus on those?""
 • ""C: Let's work on getting more precision with your fingers.""
 • ""C: Are there any particular activities or tasks that require too much dexterity for you right now?""
 • ""C: What kinds of movements do you struggle to perform with your injured arm?""
 • ""C: We need to practice some exercises to help improve your finger control.""
 • ""C: Can we discuss how to overcome the difficulties you're having with finger movements?""
 • ""C: It's time to work on getting more strength and coordination in your fingers, right?""",0.03916449665002247,0.125,0.8793314695358276,0.05258518298635601,0.2162162162162162,0.9011910557746887
15_126,C: That's great to hear.,C: How do you manage your daily life at home?," • ""C: How do you navigate daily tasks at home?""
 • ""C: What's been your experience with everyday activities around the house since surgery?""
 • ""C: Are there any specific challenges you're facing in managing daily life at home?""
 • ""C: How have you been adapting to your new routine at home?""
 • ""C: Can you walk me through how you handle day-to-day tasks now that you've had surgery?""
 • ""C: What are some of the things you struggle with when it comes to taking care of yourself at home?""
 • ""C: How have your daily routines been affected by your surgery and recovery?""
 • ""C: Are there any areas where you're finding it particularly difficult to manage on your own?""
 • ""C: Can you describe how you're handling the tasks that require fine motor skills, like tying shoes or closing bras?""",0.06429909146114916,0.125,0.8882016539573669,0.06168585410281235,0.2222222222222222,0.8790750503540039
