sample_id,prediction,gold_reference,variant_references,BLEU_gold,ROUGE-L_gold,BERTScore_F1_gold,BLEU_variants,ROUGE-L_variants,BERTScore_F1_variants
10_84,"<think>

</think>

C: That’s fantastic to hear! I’m so glad you’re feeling better. Do you feel confident moving around on your own without any assistance?",C: And you did not get any different medication?," • ""And you've not been prescribed any new medication?""
 • ""Are you still taking the same medications as last time?""
 • ""Have your treatment plans changed at all?""
 • ""Did we make any adjustments to your medication regimen?""
 • ""You haven't started taking anything new, have you?""
 • ""Has your doctor given you any new prescriptions or changes to follow?""
 • ""Are there any new medications that I should be aware of?""
 • ""Have there been any changes to your current treatment plan?""
 • ""Did we make any adjustments to your medication or therapy?""",0.027374353552268266,0.16216216216216214,0.8405461311340332,0.016276888006478717,0.10810810810810811,0.8501066565513611
10_85,"<think>

</think>

C: That’s wonderful to hear. It sounds like your physiotherapy made a big difference. Have you noticed any changes in how you move or feel throughout the day?",C: Amazing! I wanted to ask you about your situation at home and if that improved since you are able to do everything on your own.," • ""C: I'm glad to hear about your progress. Can you tell me more about how things have been at home?""
 • ""C: Your ability to do everything on your own is impressive. How has that changed your daily life at home?""
 • ""C: You mentioned being able to conquer anything. Have you noticed any changes in your situation at home as a result?""
 • ""C: I'm thrilled to hear about your improved mobility. How has that affected your routine and daily activities at home?""
 • ""C: Your physical condition seems to have greatly improved. Can you tell me about any adjustments or changes you've made at home since then?""
 • ""C: You said everything is alright now. Are there any new challenges or difficulties you're facing in your daily life at home?""
 • ""C: I'm glad to hear that the Physiotherapy helped with your hip problem. Have you noticed any improvements in your overall well-being and ability to perform tasks at home?""
 • ""C: Now that you're able to do everything on your own, have you experienced any changes or benefits in terms of your independence at home?""
 • ""C: Your situation seems to be back on track now. How has the improvement in your physical condition affected your daily routines and activities at home?""",0.02580262591983483,0.14035087719298245,0.8603667616844177,0.19543845233163273,0.3157894736842105,0.8902205228805542
10_86,"<think>

</think>

C: That’s wonderful to hear. It sounds like you’re feeling more independent and confident at home now. Have you noticed any changes in how you move or feel throughout the day?",C: That sounds nice. Anything that is bothering you.," • ""That's great to hear. Are you experiencing any discomfort or issues?""
 • ""I'm glad everything is going well. Is there anything still bothering you at home?""
 • ""You mentioned earlier that things were improving. How's your situation now?""
 • ""It sounds like things are getting back on track for you. Any new challenges come up recently?""
 • ""You're doing great, but I want to make sure everything is okay. Is there anything still giving you trouble?""
 • ""I'm happy to hear that the problems with your hip have resolved. Are there any other issues you'd like to discuss?""
 • ""Now that things are improving, have you noticed any changes in your daily life or routine?""
 • ""You said everything is alright now. Is there anything specific that's making it easier for you to manage on your own?""
 • ""I'm glad the physiotherapy was helpful. Are there any other areas where you're experiencing relief or improvement?""",0.022986660388412333,0.1818181818181818,0.8631768822669983,0.15860716190086588,0.3137254901960784,0.889506459236145
10_87,"<think>

</think>

C: That sounds like a lot to carry—being healthy but feeling a bit overlooked. It must be hard not seeing your grandchildren as often as you'd like. Have you thought about ways to stay connected with them, even if it's not in person?",C: I understand. But now you can play with your grandkids and not miss out on any activity.," • ""C: Now that you're feeling healthy, can you participate in activities with your grandkids again?""
 • ""C: Have your health improvements allowed you to spend more time with your grandchildren?""
 • ""C: With your new mobility, are you able to keep up with your grandkids' activities now?""
 • ""C: Can you finally join in on the fun with your grandkids without any limitations?""
 • ""C: Now that you're healthy, how's your relationship with your grandchildren changing?""
 • ""C: Are you finding it easier to interact with your grandkids since overcoming your mobility issues?""
 • ""C: With your improved health, do you feel like you can now engage in activities with your grandkids without any difficulties?""
 • ""C: Have you noticed a change in how often your grandchildren visit or play with you since your recovery?""
 • ""C: Now that you're feeling better, are there more opportunities for you to spend quality time with your grandkids?""",0.01869567218277919,0.15151515151515152,0.8559523820877075,0.029260308247372815,0.17647058823529413,0.8705613613128662
11_88,"<think>

</think>

C: I’m sorry to hear that. Can you tell me a bit more about how you're feeling?",C: Would you tell me more about it?," • ""P: Can you elaborate on what's going on?""
 • ""C: What seems to be troubling you today?""
 • ""P: Is there something specific that's bothering you?""
 • ""C: Would you like to share more about your symptoms?""
 • ""P: Can you give me some more details about how you're feeling?""
 • ""C: How are your symptoms affecting you?""
 • ""P: What's been going on that has you feeling unwell?""
 • ""C: Is there anything in particular that's causing you distress?""
 • ""P: Would you like to tell me a little more about what's wrong?""",0.07850691379498788,0.4137931034482759,0.8864560723304749,0.2250265947708922,0.5294117647058824,0.8928554654121399
11_89,"<think>

</think>

C: That sounds really challenging. Have you noticed any specific areas where the weakness is most noticeable—like your arms, legs, or core?",C: I'm sorry about that. Could you get up with help?," • ""C: Would you be able to move around with assistance?""
 • ""C: Can you try getting up with your partner's help?""
 • ""C: Do you think you could manage to stand up with some support?""
 • ""C: Have you been able to get out of bed since this morning?""
 • ""C: With your partner's aid, can you move around the room?""
 • ""C: Are you feeling well enough to attempt getting up and walking?""
 • ""C: Do you need help standing or would you like me to call for assistance?""
 • ""C: Have you been able to stand up at all today, even with support?""
 • ""C: Can your partner assist you in standing up and moving around?""",0.027374353552268266,0.16216216216216217,0.8411484360694885,0.038713182054813895,0.16666666666666666,0.8525376915931702
11_90,"<think>

</think>

C: I understand how frustrating that must be. Have you noticed any specific areas where your strength or mobility feels limited?",C: I do feel for you. I'm sure it'll get better. Do you need any assistance when you walk?," • ""Would you like some support when walking around?""
 • ""Do you need help getting up and moving around?""
 • ""Is it okay to have someone with you when you're on your feet?""
 • ""Can I get someone to assist you if you need to walk or move around?""
 • ""Are there any situations where you'd like me to send someone to accompany you?""
 • ""Do you feel comfortable walking by yourself, or would it be helpful to have some assistance?""
 • ""Would you appreciate having a caregiver with you when you're on your feet?""
 • ""Can I arrange for someone to provide support if you need it when walking around?""
 • ""Is it feasible for you to walk without any assistance at this time?""",0.055177848898164926,0.1818181818181818,0.8666831851005554,0.020170550850601286,0.16216216216216214,0.8490445613861084
11_91,"<think>

</think>

C: I understand how frustrating that must be. It sounds like you’re trying to balance your needs at home and outside, but it’s not working smoothly. Have you thought about using a different type of mobility aid for the home environment—something more compact or easier to maneuver?",C: I see that. Are you able to get on the wheelchair by yourself?," • ""Can you get onto your wheelchair without assistance?""
 • ""Do you have trouble getting into your wheelchair on your own?""
 • ""Are you able to independently transfer to your wheelchair?""
 • ""How do you manage to get onto your wheelchair from a seated position?""
 • ""Can you get up and move to the wheelchair by yourself?""
 • ""Do you need help getting into your wheelchair, or can you do it on your own?""
 • ""Are there any challenges for you in using your wheelchair independently?""
 • ""Can you transfer to your wheelchair without requiring support from others?""
 • ""How easily are you able to get onto the wheelchair on your own?""",0.030128319302632756,0.18181818181818182,0.8609906435012817,0.011446286077423035,0.15384615384615385,0.8512869477272034
11_92,"<think>

</think>

C: That sounds really challenging. Have you noticed any specific situations or times when it’s easier or harder for you to get up?",C: I see. Is it difficult for you to transfer to the toilet?," • ""C: How difficult is it for you to move from your bed to a wheelchair?""
 • ""C: Are you finding it hard to transfer yourself from one surface to another?""
 • ""C: Do you struggle with getting out of your chair and onto the toilet on your own?""
 • ""C: Is it challenging for you to lift yourself up from a low-lying position, like sitting on a toilet?""
 • ""C: Are you experiencing weakness when trying to move between surfaces, such as from bed to wheelchair?""
 • ""C: Do you need assistance to get up from a seated or lying down position and onto your feet?""
 • ""C: How do you feel about moving yourself from one place to another, like getting on the toilet?""
 • ""C: Are you having trouble transferring yourself from your bed to a higher surface, such as a toilet?""
 • ""C: Do you struggle with standing up after sitting or lying down, especially if it requires some effort?""",0.057182166807135,0.2564102564102564,0.8734992146492004,0.08650753869528147,0.2608695652173913,0.8680420517921448
11_93,"<think>

</think>

C: I see. So you feel more supported when using the adapted toilet, but struggle with getting up from lower surfaces like a bed or chair?","C: That's good to know. You mentioned you live with your partner, has he/ she been helpful?"," • ""Your partner is living with you, right? How has he/she been helping?""
 • ""How has your partner been assisting you at home?""
 • ""It sounds like you have some support from your partner. Can I ask how that's going?""
 • ""Living with a partner can be helpful in situations like this. Has it been useful for you?""
 • ""Your partner is available to help, that's good. How has their assistance been so far?""
 • ""I understand you're living with someone who can provide support. Can I ask about their level of involvement?""
 • ""It's great that your partner is there to help. What kind of assistance have they been providing?""
 • ""Has having a partner around made it easier for you to get the care and support you need?""
 • ""Your partner seems like a valuable resource in terms of helping with daily tasks. Can I ask more about how that's working out?""",0.028182998883818935,0.13043478260869565,0.84786057472229,0.031189615307656758,0.13333333333333333,0.8486531376838684
11_94,"<think>

</think>

C: That’s really important. How does it feel to rely on your partner for support, especially with his eyesight being an issue?",C: How are you coping with your current situation?," • ""C: How have you been managing with your current limitations?""
 • ""C: Are you finding ways to adapt to your current situation?""
 • ""C: How do you think you're coping with this recent decline in mobility?""
 • ""C: What strategies are you using to deal with your current physical challenges?""
 • ""C: Can you tell me more about how you've been handling your daily activities?""
 • ""C: Have you found ways to maintain some level of independence despite your current struggles?""
 • ""C: How do you feel about needing assistance from others all the time?""
 • ""C: What are your thoughts on how to balance your need for support with your desire for autonomy?""
 • ""C: How have you been adapting to relying on others for daily tasks?""",0.029561645124389607,0.1764705882352941,0.8748670220375061,0.04180647946097227,0.32558139534883723,0.8703171610832214
12_95,"<think>

</think>

C: Oh, I'm sorry to hear that. What was it about your day that wasn't so nice?",C: Can I ask you what went wrong?," • ""C: Can you tell me what went amiss today?""
 • ""P: What was the one thing that didn't go as planned?""
 • ""C: Is there anything in particular that troubled you today?""
 • ""P: Would you like to share with me what happened?""
 • ""C: I'd love to know more about what went wrong.""
 • ""P: Can you describe what was the issue?""
 • ""C: What's been bothering you since this morning?""
 • ""P: Care to tell me about the problem that occurred?""
 • ""C: Was there something specific that didn't quite go as expected?""",0.02955622941561161,0.20689655172413796,0.8675410151481628,0.04625799890348224,0.25,0.8684215545654297
12_96,"<think>

</think>

C: I’m really sorry to hear that’s been so difficult for you. It sounds like sitting down and standing up is causing a lot of discomfort—especially in your abdomen. Have you tried using any kind of support, like a raised toilet seat or a transfer bench?",C: Thank you for sharing your difficulty with that process. We can do it now together and I can show you what the best position is to not tense up your abdominal muscles and then you can try it on your own under my supervision. How does that sound?," • ""Would you like to practice this movement with me, and I can show you a way to do it without straining your abdominal muscles?""
 • ""Let's work through this together, and I'll demonstrate how to sit down on the toilet comfortably, without putting pressure on that sensitive area.""
 • ""I'd be happy to help you find a more comfortable position for using the toilet. Would you like me to show you how it's done?""
 • ""Can we practice sitting down on the toilet together, and I'll teach you some techniques to avoid tensing up your abdominal muscles?""
 • ""How about we try this movement with me guiding you, so you can see what it looks like when done correctly?""
 • ""I'd like to work with you to find a way to sit down on the toilet that doesn't exacerbate your discomfort. Would you be open to trying some new techniques with me?""
 • ""Let's take this one step at a time, and I'll show you how to approach sitting down on the toilet without straining yourself.""
 • ""We can practice together, and I'll demonstrate some strategies for avoiding abdominal strain when using the toilet. How does that sound?""
 • ""I'm here to support you in finding ways to manage this discomfort. Would you like me to show you how to sit down on the toilet with more ease and comfort?""",0.019987107572882027,0.13999999999999999,0.8471966981887817,0.02197619560866788,0.1927710843373494,0.8619914054870605
12_97,"<think>

</think>

C: Let me get a small cushion for you. I’ll sit next to you and guide you through the process step by step. Are you comfortable with that?",C: Now you are standing. How would you proceed further to sit down on the toilet?," • ""C: Now you're standing up, what do you think you'd need to do to sit down on the toilet?""
 • ""C: You're standing; how would you go about sitting down on the toilet right now?""
 • ""C: Okay, now that we've established the issue is with sitting down, can you show me your approach from a standing position?""
 • ""C: From where you are standing, what's the next step to get seated on the toilet?""
 • ""C: You're currently standing; describe how you'd typically transition to sitting on the toilet.""
 • ""C: Let's start again at the standing position; can you walk me through your process of getting seated?""
 • ""C: We've identified a problem with sitting down; now, from a standing position, what would you do next?""
 • ""C: You're standing up; how do you usually go about sitting down on the toilet when you need to use it?""
 • ""C: From your current standing position, can you explain the sequence of actions you'd take to sit down?""",0.02747577956933031,0.1702127659574468,0.854235053062439,0.03311904432286205,0.20833333333333331,0.8667841553688049
12_98,"<think>

</think>

C: I see. So you're trying to sit down by leaning forward and squatting, but the pain in your abdomen makes it hard to maintain that position. Have you ever tried using a transfer board or some kind of support to help with this movement?",C: I see your problem. You don't use your arms at all which means your upper body can only rely on your abdominal muscles. Let me demonstrate how you can protect these.," • ""C: I notice you're not using your arms, which means all the weight is on your abdominal muscles. Let me show you how to distribute it differently.""
 • ""C: It seems like you're relying solely on your abdominal muscles to help you sit down. Can I demonstrate a better way?""
 • ""C: Your current technique puts too much strain on your abdominal muscles. Let's try using your arms instead, shall we?""
 • ""C: You mentioned the pain is in your stomach when you try to lean forward. Is it possible for me to show you a way to avoid tensing up those muscles?""
 • ""C: Your upper body seems to be doing all the work without any support from your arms. Can I help you find a more balanced position?""
 • ""C: It's clear that using only your abdominal muscles is causing discomfort. Let me demonstrate an alternative way to sit down.""
 • ""C: When you try to sit, it appears like your whole body weight is on your abdominal muscles. Is there another approach we can explore?""
 • ""C: Your current method of sitting seems to put a lot of pressure on your stomach area. Can I show you how to use your arms to relieve some of that pressure?""
 • ""C: It looks like your upper body is doing all the work, but without proper support from your arms. Let me help you find a more comfortable position.""",0.047435717757348825,0.14814814814814814,0.8582420945167542,0.07243613906581609,0.27848101265822783,0.8794499039649963
12_99,"<think>

</think>

C: Let me show you how to use your arms properly to support your upper body. This will help reduce the strain on your abdominal muscles. Would you like me to guide you through it now?",C: So if you are standing in front of the toilet you have two handles next to it. So you get into a bit of a squat position but really not a lot. Then you put both of your hands on the handles and put your weight on the arms and not on stomach. After that you can slowly guide yourself down into a sitting position. Wanna try?," • ""When you're standing in front of the toilet, would you like to use the handles next to it to help you sit down?""
 • ""So if we put your hands on these handles, can you feel how they support your weight and not strain your abdominal muscles?""
 • ""Now that I've shown you what to do with the handles, are you ready to try sitting down using them for support?""
 • ""Can you see how holding onto these handles allows you to distribute your weight and avoid putting pressure on your stomach?""
 • ""Okay, so let's practice sitting down using the handles. Put both hands on them and feel how they help take some of the strain off your abdominal muscles.""
 • ""If I place my hand on one of the handles, can you see how it provides a point of support for you to lean on when sitting down?""
 • ""Now that we've discussed using the handles, do you want to give it a try and see how it feels to sit down with your weight supported by them?""
 • ""Are you comfortable putting your hands on these handles to help guide yourself into a sitting position?""
 • ""Let's use the handles as an aid to help you sit down without straining your abdominal muscles. Are you ready to try that?""",0.014719361095843929,0.169811320754717,0.849545419216156,0.09629012149882209,0.3225806451612903,0.8844296336174011
12_100,"<think>

</think>

C: Great. Let’s go through it step by step. First, stand in front of the toilet. Now, let's practice positioning your arms—place both hands on the handles, fingers spread apart for better support. Ready? Let’s try together.",C: Do you have any help at home?," • ""C: Do you receive any assistance with daily activities at home?""
 • ""C: Is there anyone available to help you with your daily needs at home?""
 • ""C: Are there any people who can assist you when you need it, such as when using the toilet?""
 • ""C: Do you have family members or caregivers who can provide support at home?""
 • ""C: Are you able to count on anyone for help with everyday tasks at home?""
 • ""C: Does someone help you manage your daily routines and activities at home?""
 • ""C: Is there any assistance available to you when you need it, especially when using the toilet?""
 • ""C: Can you rely on others to provide support and help you out at home?""
 • ""C: Are there any people who can assist you with tasks that are currently challenging for you, such as using the toilet?""",0.014908949017679364,0.03921568627450981,0.8322792649269104,0.024534227392854255,0.13333333333333333,0.843571662902832
12_101,"<think>

</think>

C: I’m so sorry for your loss. That must be very difficult. It sounds like you’re managing well on your own, but it’s important to take care of yourself—especially with the challenges you're facing. Would you feel comfortable having someone help you with transfers or other daily tasks in the future?","C: Oh no, I am so sorry to hear that. But that means as soon as your out of the hospital you will have help? Or you will still live alone for a bit?"," • ""Will you be moving into a place with assistance soon after your hospital stay?""
 • ""So, it seems like you'll have help at home once you're discharged from the hospital, correct?""
 • ""After your time in the hospital, will there still be someone to assist you with daily tasks?""
 • ""Once you leave the hospital, do you expect to have assistance available to support you at home?""
 • ""As soon as you're back on your own, will there be help available to you again?""
 • ""After your hospital stay, will you still need to live alone without any assistance?""
 • ""Will it take some time after the hospital for you to get set up with a new place and possibly have some help at home?""
 • ""As of now, do you know when you'll be able to move into a residence that offers support services?""
 • ""After being in the hospital, will there still be some time before you can have assistance with daily tasks at home?""",0.022268825131845235,0.2608695652173913,0.8578450679779053,0.0637587249170377,0.21052631578947367,0.8674231767654419
12_102,"<think>

</think>

C: I understand. It sounds like you're managing as best as you can right now, and that’s really admirable. Would it be okay if we also talk a little about how this difficulty is affecting your daily life or mood? I want to make sure we’re addressing everything that matters to you.",C: Please let me know until our next meeting how your situation at home will look like so I can prepare your abilities.," • ""C: Can you inform me about your living arrangements when we meet again, so I can tailor our next session accordingly?""
 • ""C: How do you envision your home situation to be at our next meeting, and what implications might that have for our treatment plan?""
 • ""C: Please let me know how your personal situation will be upon your discharge from the hospital, as it may impact our next steps.""
 • ""C: What are your plans for assistance at home once you're discharged, and how might that affect your rehabilitation?""
 • ""C: I'd like to know what changes we can expect in your living arrangements when we meet again, so we can adjust our approach accordingly.""
 • ""C: How will your situation at home be different from now when we next meet, and what impact might that have on our treatment plan?""
 • ""C: Please update me on any changes to your personal circumstances, such as help at home, between our meetings.""
 • ""C: I'd like to know more about how you plan to manage daily tasks and any mobility challenges when we meet again.""
 • ""C: Can you give me a sense of what your living situation will be like after you leave the hospital, so I can prepare for our next session?""",0.015750473255825858,0.09999999999999999,0.8403266668319702,0.027560457765144215,0.1818181818181818,0.8580209016799927
13_103,".<think>

</think>

C: I'm sorry to hear that, Theo. Can you tell me a bit more about what's been happening with your mobility today?",C: Sorry to hear that. Could you tell me what is bothering you?," • ""What's been going on that's causing you distress today?""
 • ""Can you explain what's been bothering you lately?""
 • ""How have things deteriorated for you since our last visit?""
 • ""Is there something specific that's causing you concern right now?""
 • ""What are the most pressing issues you're dealing with at the moment?""
 • ""Can you walk me through what's been happening and how it's affecting you?""
 • ""How have your symptoms or problems changed over time, if so?""
 • ""Are there any new developments that are making things more difficult for you?""
 • ""What seems to be the root of your frustration today?""",0.08186841244220629,0.46153846153846156,0.9005884528160095,0.07082121538788028,0.3414634146341463,0.8755090832710266
13_104,"<think>

</think>

C: That sounds really frustrating. Can you tell me more about when you’re able to grab the pen—like, is there a specific position or time of day when it feels easier?",C: Why is that so difficult?," • ""C: What makes it so hard for you to pick up a pen?""
 • ""C: How come grabbing a pen is such an issue for you?""
 • ""C: Can you explain why it's been so challenging to grab something as simple as a pen?""
 • ""C: Why does everyday activity feel like such a struggle?""
 • ""C: What's making it difficult for you to even hold onto things, like a pen?""
 • ""C: How are you finding it so tough to accomplish something that should be so easy?""
 • ""C: Can you tell me more about what's going on and why everyday tasks feel overwhelming?""
 • ""C: Why does everything seem so out of reach right now, even simple things like a pen?""
 • ""C: What's the root cause of your difficulty with daily activities?""",0.02077079238326844,0.09756097560975609,0.8506389856338501,0.15184224474893981,0.3076923076923077,0.8740923404693604
13_105,"<think>

</think>

C: That sounds really frustrating. Have you noticed this numbness or lack of control in other parts of your body as well?",C: Is it your right or left hand? I assume it is your dominant side?," • ""Which hand is affected, your right or left?""
 • ""Is it the hand you write with that's giving you trouble?""
 • ""Can you tell me which side of your body the numbness is on?""
 • ""Is the problem on your dominant hand?""
 • ""Does the numbness involve your right or left hand?""
 • ""On which side of your body do you have difficulty controlling your fingers?""
 • ""Are we talking about your writing hand or your non-dominant hand here?""
 • ""Can you specify whether it's your right or left hand that feels numb?""
 • ""Is the problem occurring in the hand you use most frequently for everyday activities?""",0.029171735901692596,0.15384615384615385,0.8480634093284607,0.055177848898164926,0.21621621621621623,0.8645860552787781
13_106,"<think>

</think>

C: That sounds really challenging. Have you noticed any patterns to when this happens—like after resting, during certain activities, or at specific times of day?","C: I understand. Are you able to carry bigger objects, like your phone?"," • ""Can you manage to hold larger objects, like your phone?""
 • ""Are you able to pick up bigger items, such as a tablet or laptop?""
 • ""Do you find it difficult to grasp and carry heavy objects, like your phone?""
 • ""Can you lift and carry heavier things, like a book or magazine?""
 • ""Is there a particular size of object that's manageable for you right now?""
 • ""Are you able to pick up objects with some weight behind them, like a water bottle?""
 • ""Can you handle larger objects than the tiny ones you mentioned earlier?""
 • ""Do you find it challenging to grasp and carry items that are too small or too large?""
 • ""Are there specific sizes of objects that you're able to pick up and carry without difficulty?""",0.02725770058666702,0.1951219512195122,0.8608841896057129,0.01675771139737561,0.15789473684210525,0.8529154658317566
13_107,"<think>

</think>

C: That sounds really challenging. Have you noticed any patterns to when the symptoms get worse—like certain times of day, after resting, or with specific activities?","C: I understand why you would think that. But actually the more you will use the hand, the more the brain can build up the connection to the muscles again."," • ""But, actually, the more you use your hand, the stronger the connection between your brain and muscles will become.""
 • ""You see, using your left hand more will help your brain reconnect with the muscles, which is what we need to happen here.""
 • ""What I want you to know is that the more you practice using your dominant hand, the better it should start functioning again.""
 • ""The key point is, when you use your left hand regularly, the brain starts to build new pathways to the affected muscles.""
 • ""It's actually a good thing if you use your hand more now - it will help your brain compensate for the lost connection.""
 • ""As you continue to use your dominant hand, I expect to see an improvement in its function and control.""
 • ""But don't worry about overusing your left hand, because that's exactly what we need to happen for it to start working properly again.""
 • ""The more you practice using your hand, the more efficient the communication between your brain and muscles will become.""
 • ""I'd like you to keep using your dominant hand as much as possible - it's a crucial part of the recovery process.""",0.027410126102418365,0.16949152542372883,0.8399550914764404,0.016785205684066815,0.11764705882352941,0.8403651714324951
13_108,"<think>

</think>

C: It’s a great thing to know. Have you noticed any changes in your hand strength or coordination over the past few weeks?",C: Is that situation affecting your mental state?," • ""How is this situation impacting your emotional well-being?""
 • ""Are you experiencing any distress or anxiety due to these symptoms?""
 • ""Is there a noticeable effect on your mental health at all?""
 • ""Do you feel frustrated, worried, or concerned about what's happening with your hand?""
 • ""Is this situation causing you significant emotional stress or discomfort?""
 • ""Have the symptoms been affecting your mood or overall sense of well-being?""
 • ""Are there any emotional consequences for you as a result of these physical limitations?""
 • ""How is this condition influencing your mental state, if at all?""
 • ""Is there anything about this situation that's causing you significant emotional distress?""",0.026711961764401656,0.11764705882352941,0.8668546676635742,0.03358851369497101,0.16216216216216214,0.8647018074989319
13_109,"<think>

</think>

C: I’m really sorry you’re feeling this way. It sounds like it’s taking a big toll on your mood. Have you noticed if there are specific times of day when the numbness or tremors feel worse?",C: Thank you for sharing that with me. Do you live alone or together with your family?," • ""C: Thank you for being honest with me. Do you live by yourself or with others?""
 • ""C: I appreciate your candor. Are you currently living alone or with family members?""
 • ""C: That must be very challenging for you. Who do you live with at the moment?""
 • ""C: It's been helpful to understand your situation better. Do you have anyone living with you who can assist you?""
 • ""C: Thank you for sharing that with me. What is your current household arrangement like?""
 • ""C: I'm glad we're having this conversation. Are you the sole inhabitant of your home or do you live with others?""
 • ""C: That's really important to consider. Do you have anyone who can provide support and assistance at home?""
 • ""C: It's great that you've been able to be so open with me. Who are you living with currently?""
 • ""C: I'm here to help in any way I can. How do you manage your daily needs, do you live alone or with others?""",0.02126286556148234,0.13793103448275862,0.848212480545044,0.02528595101106113,0.25000000000000006,0.8582537174224854
13_110,"<think>

</think>

C: That’s really important to have support. How does the situation affect your daily life with your family?",C: How does that make you feel?," • ""How does this situation affect you emotionally?""
 • ""Can you tell me how this is making you feel?""
 • ""What emotions come up for you when thinking about your current situation?""
 • ""I can imagine it would be frustrating... How are you coping with all this?""
 • ""How do you feel about the impact of this on your daily life?""
 • ""This sounds really tough... What's going through your mind right now?""
 • ""How are you feeling about not being able to use your left hand as easily as before?""
 • ""That must be really upsetting for you. Can you describe how it makes you feel?""
 • ""It sounds like this is taking a toll on your mental state. How are you handling all of this?""",0.039936381761886644,0.21428571428571427,0.8715884685516357,0.0901803781756566,0.2941176470588235,0.8730217218399048
13_111,"<think>

</think>

C: That’s a lot to carry, both physically and emotionally. Have you talked with your husband about how he feels when you’re struggling with daily tasks?",C: Understandable.," • C: I can see why that would be frustrating.
 • C: That must be really tough for you to deal with.
 • C: You've been through a lot, haven't you?
 • C: It makes sense that you're feeling this way.
 • C: I'm glad we're having this conversation – it helps me understand what you're going through.
 • C: That's really insightful of you to recognize the impact on your husband and child.
 • C: It's clear that this situation is taking a toll on you emotionally.
 • C: You've been very honest with me about how you're feeling – thank you for trusting me.
 • C: I can imagine it would be challenging to navigate this new reality.",0.02205438848664384,0.0625,0.8411675095558167,0.05011724662824516,0.2916666666666667,0.8777516484260559
14_112,"<think>

</think>

C: That sounds manageable. How have you been managing with your daily activities, like getting around the house or doing chores?",C: Alright. Have you been experiencing any difficulties recently?," • ""How have your daily experiences been lately?""
 • ""Have you noticed any challenges or problems recently?""
 • ""What has your typical day been like for you lately?""
 • ""Are there any difficulties that you've encountered in recent times?""
 • ""Have you felt any discomfort or distress recently?""
 • ""Can you tell me about any issues you're facing currently?""
 • ""How have things been going for you, good or bad?""
 • ""Have you faced any obstacles or setbacks lately?""
 • ""Are there any problems or concerns that are weighing on your mind?""",0.03630906651274709,0.25,0.8699215650558472,0.0412550645501398,0.26666666666666666,0.8718957901000977
14_113,"<think>

</think>

C: That’s good to hear. Have you noticed any specific activities that are still challenging for you now?",C: I completly understand and I think it will get a lot better with all the rehabilitation exercises I will show you.," • ""I completely understand, and I believe that with the rehabilitation exercises I'll demonstrate, you'll see significant improvement.""
 • ""You're on the right track, Maria; with these exercises, we can expect a notable recovery.""
 • ""Considering your progress so far, I'm confident that you'll find relief with the help of these physical therapy techniques.""
 • ""As you've been saying, it's getting better gradually – let me show you some exercises to accelerate your healing process.""
 • ""I think we're making good headway; these rehabilitation exercises will be a great next step for you.""
 • ""Your situation is looking up; I'm eager to introduce you to the exercises that will help you make even more progress.""
 • ""As we discussed, the key to your recovery lies in these exercises – let me walk you through them and demonstrate how to perform each one correctly.""
 • ""With a bit of practice and patience, I'm sure you'll find these rehabilitation exercises make all the difference in your healing journey.""
 • ""I believe that with consistent effort and dedication to these exercises, we can expect substantial improvement in your condition.""",0.0335823602617743,0.09302325581395349,0.837046205997467,0.03776949794525175,0.20512820512820512,0.8385051488876343
14_114,"<think>

</think>

C: I’d love to hear more about your daily activities—have you noticed any specific tasks that are becoming harder now?",C: Are you able to use your injured side for eating?," • ""C: Are you able to use your left elbow for eating?""
 • ""C: Can you move your injured arm when eating food?""
 • ""C: Have you been able to eat with your affected side?""
 • ""C: Is it painful for you to use your right hand, which was hurt in the surgery, when eating?""
 • ""C: Do you have any trouble using your elbow when engaging in everyday activities like eating?""
 • ""C: Can you perform simple actions like holding a fork or spoon with your injured side?""
 • ""C: Are there any difficulties for you with hand functions while eating due to the surgery?""
 • ""C: Is it hard for you to use your affected elbow to manipulate utensils or food?""
 • ""C: Have you noticed any problems when trying to perform movements like bringing a plate of food towards you using your injured side?""",0.03386819335439616,0.17142857142857143,0.8557998538017273,0.06773638670879234,0.2127659574468085,0.8628518581390381
14_115,"<think>

</think>

C: I see. How about using your injured arm for daily tasks like brushing your hair or reaching for things on a high shelf?",C: Is the stiffness affecting your daily life?," • ""Is the stiffness you're experiencing impacting your daily activities?""
 • ""How is the stiffness limiting your ability to perform everyday tasks?""
 • ""Are you finding that the stiffness is affecting your normal routine?""
 • ""To what extent is the stiffness interfering with your daily life?""
 • ""Is the stiffness causing any difficulties in your daily functioning?""
 • ""How is the stiffness impacting your overall quality of life?""
 • ""Are there any specific activities or tasks that are being hindered by the stiffness?""
 • ""Can you describe how the stiffness is affecting your ability to manage your daily responsibilities?""
 • ""Is the stiffness having a significant impact on your daily functioning and independence?""",0.027374353552268266,0.1764705882352941,0.8636292219161987,0.018853392178716653,0.16216216216216214,0.8588130474090576
